Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
1932,Fargo,2014,18+,8.9,96%,0,1,0,0,1,NA,"Crime,Drama,Thriller",United States,"English,German,Korean,Spanish,American Sign Language,French,Ukrainian,Hebrew,Russian",53,NA,"The all new ""true crime"" case of Fargo's new chapter travels back to 1979 in Sioux Falls, South Dakota and Luverne, Minnesota, where a young State Police Officer Lou Solverson, recently back from Vietnam, investigates a case involving a local crime gang and a major Mob syndicate. Helping him piece things together is his father-in-law, Sheriff Hank Larsson. The investigation will lead them to a colorful cast of characters that includes Karl Weathers, the town lawyer of Luverne, Minnesota. A Korean War vet, Karl is a flowery drunk blessed with the gift of gab and the eloquence of a true con artist. Joe Bulo, the front man for the northern expansion of a Kansas City crime syndicate. The new face of corporate crime, Joe's bringing a Walmart mentality to small town America. His number two is Mike Milligan. Part enforcer, part detective, Mike is always smiling - but the joke is usually on you. Bulo and his crew have their sights set on the Gerhardt crime family in Fargo, currently led by matriarch Floyd Gerhardt. With her husband at death's door, Floyd takes over the family business, frustrating her eldest son, Dodd Gerhardt. An impatient hothead with a cruel streak to match his ambitions, Dodd can't wait for both his parents to die so he can take over and expand their business from kingdom to empire. Bear Gerhardt is the middle son, an intimidatingly large man who, although inarticulate, is the most decent of his clan. Rye Gerhardt, the youngest of the Gerhardt clan, views himself as a big shot, but in reality he's just a small dog who barks big.",8.9,"Allison Tolman,Billy Bob Thornton,Colin Hanks,Martin Freeman,Russell Harvard,Bokeem Woodbine,Brad Mann,Kirsten Dunst,Ewan McGregor,Chris Rock,Patrick Wilson,Carrie Coon,Jessie Buckley,Jesse Plemons,Mary Elizabeth Winstead,Jason Schwartzman,David Thewlis,Ted Danson,Emyri Crutchfield,James Vincent Meredith,Jean Smart,Bob Odenkirk,Keith Carradine,Cristin Milioti,Anji White,Joey King,Jeremie Harris,Matthew Elam,Francesco Acquaroli,Zahn McClarnon,Angus Sampson,Rodney L Jones III,Jack Huston,Salvatore Esposito,Michael Stuhlbarg,Andrew Bird,Corey Hendrix,Andy Yu,Gaetano Bruno,Karen Aldridge,Em Haine,Will Clinger,Ben Whishaw,Jeffrey Donovan,Olivia Sandoval,Rachel Keller,Graham Verchere,Timothy Olyphant,Kelsey Asbille,Raven Stewart","Australia:MA15+,Brazil:14,Canada:18A::(Alberta/British Columbia/Ontario),Canada:14A::(Nova Scotia),Canada:13+::(Québec),Canada:14A::(Season 2),Canada:18A::(Seasons 1 and 3),Canada:14+::(TV rating),Denmark:15,Finland:K-16,France:Tous publics,Germany:16,India:16+::(self-applied),Ireland:15,Italy:VM14,Japan:PG12::(self-applied),Mexico:TV-MA::(self-applied),Netherlands:16,New Zealand:R16,Norway:15,Poland:16,Russia:18+,Singapore:M18,South Africa:16,Spain:18::(DVD rating),Spain:18::(TV rating),Sweden:15,United Kingdom:15,United States:TV-MA",4,tv series
1933,Vikings,2013,18+,8.5,93%,0,1,1,0,1,NA,"Action,Adventure,Drama,History,Romance,War","Ireland,Canada","French,Arabic,Greek, Ancient (to 1453),Russian,English,Old English,Norse, Old,Latin",44,NA,"The adventures of a Ragnar Lothbrok: the greatest hero of his age. The series tells the saga of Ragnar's band of Viking brothers and his family as he rises to become King of the Viking tribes. As well as being a fearless warrior, Ragnar embodies the Norse traditions of devotion to the gods: legend has it that he was a direct descendant of Odin, the god of war and warriors.",8.5,"Katheryn Winnick,Gustaf Skarsgård,Alexander Ludwig,Georgia Hirst,Alex Høgh Andersen,Jordan Patrick Smith,Marco Ilsø,Peter Franzén,Travis Fimmel,Clive Standen,John Kavanagh,Jennie Jacques,Maude Hirst,Moe Dunford,Alyssa Sutherland,Linus Roache,George Blagden,Adam Copeland,Jessalyn Gilsig,Jasper Pääkkönen,Ragga Ragnars,Ferdia Walsh-Peelo,Edvin Endre,Katie Castle,Alicia Agneson,Ida Nielsen,Jefferson Hall,Philip O'Sullivan,Lucy Martin,Josefin Asplund,Kelly Campbell,Scott Graham,Jonathan Rhys Meyers,Morgane Polanski,Danila Kozlovskiy,Eric Johnson,Cormac Melia,Huw Parmenter,Darren Cahill,Oran Glynn O'Donovan,Ryan Henson,Ben Robson,Amy Bailey,Nathan O'Toole,Gaia Weiss,Lothaire Bluteau,Cathal O'Hallin,Donal Logue,Steven Berkoff,Ivan Kaye","Argentina:13,Australia:MA15+,Brazil:16,Brazil:14::(season 1),Canada:14A::(Manitoba),Canada:13+::(Quebec),Denmark:15,Finland:K-12::(TV),Finland:K-16::(DVD),France:12,Germany:16::(most episodes),Germany:18::(one episode season 4),Germany:12::(some episodes),India:A,Ireland:15::(some episodes),Ireland:18::(some episodes),Italy:VM14,Japan:R15+::(self-applied),Mexico:C,Netherlands:16,New Zealand:M::(one episode),New Zealand:R13::(some episodes),New Zealand:R16::(some episodes),New Zealand:R18::(some episodes),Norway:15::(TV rating),Russia:18+,Singapore:M18::(season 1),South Korea:18,Spain:18::(HBO self-rating),Sweden:15,Switzerland:18,United Kingdom:12::(few episodes),United Kingdom:15::(some episodes),United Kingdom:18::(some episodes),United States:TV-MA",6,tv series
1934,Brooklyn Nine-Nine,2013,16+,8.4,97%,0,1,0,0,1,NA,"Comedy,Crime",United States,English,22,NA,"Captain Ray Holt takes over Brooklyn's 99th precinct, which includes Detective Jake Peralta, a talented but carefree detective who's used to doing whatever he wants. The other employees of the 99th precinct include Detective Amy Santiago, Jake's over achieving and competitive partner; Detective Rosa Diaz, a tough and kept to herself coworker; Detective Charles Boyle, Jake's best friend who also has crush on Rosa; Detective Sergeant Terry Jeffords, who was recently taken off the field after the birth of his twin girls; and Gina Linetti, the precinct's sarcastic administrator.",8.4,"Andy Samberg,Stephanie Beatriz,Terry Crews,Melissa Fumero,Joe Lo Truglio,Andre Braugher,Dirk Blocker,Joel McKinnon Miller,Chelsea Peretti,Marc Evan Jackson,Kyra Sedgwick,Jason Mantzoukas,Dean Winters,Craig Robinson,Kyle Bornheimer,Nick Cannon,Kevin Dorff,Antonio Raul Corbo,Marilu Henner,Winston Story,Ken Marino,Merrin Dungey,Mary Lynn Rajskub,Paul Mabon,Bradley Whitford,Eva Longoria,Gina Gershon,Stephen Root,Phil Reeves,Gabe Liedman,Kenny Stevenson,Will Hines,Mariano 'Big Dawg' Mendoza,Vanessa Bayer,Fred Armisen,Matt Walsh,Mike Hagerty,Tim Meadows,Jamal Duff,Sandra Bernhard,Seth Carr,Paul Adelstein,Christopher Gehrman,P.L. Brown,Jon Root,Patton Oswalt,Katey Sagal,Jimmy Smits,Dennis Haysbert,Nicole Byer","Australia:M,Brazil:14,Canada:PG::(Manitoba/Nova Scotia),Canada:PG::(TV rating),Canada:14+::(some episodes),Denmark:15::(DVD rating),Finland:K-12,Finland:K-7::(most episodes),Finland:S::(some episodes),France:Tous publics,Germany:12,India:13+::(self-applied),Ireland:12::(seasons 1 and 3),Ireland:15::(seasons 2 and 4),Italy:T,Japan:G,Mexico:TV-14::(self-applied),Netherlands:6,New Zealand:M,Norway:15::(DVD rating),Russia:16+,Singapore:PG13::(seasons 1 to 6),Singapore:M18::(series level),South Korea:15,Spain:13,Sweden:15::(DVD rating),United Kingdom:12,United Kingdom:15::(one episode),United Kingdom:PG::(some episodes),United States:TV-14,Ukraine:16",8,tv series
1935,The Simpsons,1989,7+,8.7,85%,0,1,0,1,1,NA,"Animation,Comedy",United States,"Chinese,English,Spanish,Albanian,French,Japanese,German,Russian,Hindi,Swahili,Italian,Swedish,Turkish,Cantonese,Mandarin,Hebrew,Arabic,Klingon,Bengali,Czech",22,NA,"This is an animated sitcom about the antics of a dysfunctional family. Homer is the oafish unhealthy beer loving father, Marge is the hardworking homemaker wife, Bart is the perpetual ten-year-old underachiever (and proud of it), Lisa is the unappreciated eight-year-old genius, and Maggie is the cute, pacifier loving silent infant.",8.6,"Dan Castellaneta,Nancy Cartwright,Harry Shearer,Julie Kavner,Yeardley Smith,Hank Azaria,Pamela Hayden,Tress MacNeille,Chris Edgerly,Karl Wiedergott,Maggie Roswell,Russi Taylor,Marcia Wallace,Kevin Michael Richardson,Phil Hartman,Joe Mantegna,Maurice LaMarche,Kelsey Grammer,Doris Grau,Frank Welker,Jon Lovitz,Humberto Vélez,Jo Ann Harris,Jackie Mason,Marcia Mitzman Gaven,Glenn Close,Alex Désert,Grey Griffin,Dawnn Lewis,Albert Brooks,Jane Kaczmarek,Terry Greene,Valerie Harper,Stacy Keach,Jan Hooks,Michael York,Dana Gould,J.K. Simmons,George Takei,Michael Dees,Ken Burns,Eric Idle,Stephen Hawking,Michael Carrington,Charles Napier,Scott Thompson,Sarah Silverman,Renee Ridgeley,Werner Herzog,Christopher Collins","Argentina:Atp::(DVD rating),Australia:PG::(most episodes, Season 2-11, 13, 20 DVD),Australia:G::(some episodes, Season 1 DVD),Australia:M::(some episodes, Season 12, 14-19 DVD),Brazil:12::(some episodes),Brazil:Livre::(some episodes),Brazil:10::(some episodes),Brazil:14::(some episodes),Canada:14A::(Manitoba),Canada:PG::(Nova Scotia/Ontario),Canada:G::(Quebec),Canada:PG::(TV rating),Canada:14+::(some episodes),Chile:TE::(cable rating),Chile:TE::(tv rating),China:(Banned)::(Banned from Prime Time TV),Colombia:7,Czech Republic:12,Denmark:11,Finland:K-8,Finland:K-7::(DVD rating),Finland:K-12::(some episodes),France:Tous publics,France:10::(most episodes),France:12::(some episodes),Germany:12::(DVD rating),Hungary:12,Hungary:16::(some episodes),Iceland:L,India:U,India:12+::(self-applied),India:PG::(some episodes),Indonesia:R,Indonesia:D::(some episodes),Iran:(Banned),Ireland:G::(some episodes),Ireland:PG::(some episodes, Season 1, 3, 7-8 DVD),Ireland:12::(some episodes, Season 2, 4-6, 9-19 DVD),Italy:T,Japan:G,Japan:PG-12::(some episodes),Japan:R15+::(some episodes),Malaysia:P13,Maldives:15+,Mexico:A,Mongolia:PG,Netherlands:AL,Netherlands:6,New Zealand:PG::(most episodes, Season 2-11, 13, 20 DVD),New Zealand:G::(some episodes, Season 1 DVD),New Zealand:M::(some episodes, Season 12, 14-19 DVD),Norway:11,Norway:12::(Disney Plus rating),Philippines:PG-13,Poland:12,Portugal:12AP,Portugal:M/6::(some episodes),Russia:16+,Singapore:PG13::(some episodes),Singapore:PG::(season 1 -5),Singapore:M18::(season 14),Singapore:NC-16::(season 6),South Africa:13,South Korea:15,Spain:7,Spain:13::(DVD),Spain:TP::(TV rating),Sweden:7::(DVD rating),Thailand:13,United Kingdom:15::(Season 17 DVD),United Kingdom:U::(some episodes),United Kingdom:PG::(some episodes, Season 1-4 DVD),United Kingdom:12::(some episodes, Season 5-16, 18-19 DVD),United States:TV-PG::(most episodes),United States:TV-G::(one episode),United States:TV-MA::(one episode),United States:TV-PG,United States:TV-14::(some episodes),Ukraine:16",34,tv series
1936,Lost,2004,16+,8.3,85%,0,1,0,0,1,NA,"Adventure,Drama,Fantasy,Mystery,Sci-Fi,Thriller",United States,"English,Portuguese,Spanish,Arabic,French,Korean,German,Latin,Russian,Japanese",44,NA,"The past, present, and future lives of surviving Oceanic Flight 815 passengers are dramatically intertwined as a fight for survival ensues in a quest for answers after crashlanding on a mysterious island. Each discovery prompts yet more secrets, as the hastily-formed colony search for a way off the island, or is this their home?",8.3,"Jorge Garcia,Josh Holloway,Yunjin Kim,Evangeline Lilly,Terry O'Quinn,Naveen Andrews,Matthew Fox,Daniel Dae Kim,Emilie de Ravin,Michael Emerson,Henry Ian Cusick,Dominic Monaghan,Harold Perrineau,Elizabeth Mitchell,Ken Leung,Nestor Carbonell,Maggie Grace,Malcolm David Kelley,Jeremy Davies,Jeff Fahey,Ian Somerhalder,Adewale Akinnuoye-Agbaje,Michelle Rodriguez,Zuleikha Robinson,Cynthia Watros,L. Scott Caldwell,Rebecca Mader,Sam Anderson,Mira Furlan,M.C. Gainey,Tania Raymonde,John Terry,Alan Dale,Dustin Watchman,François Chau,Kiele Sanchez,Rodrigo Santoro,Kimberley Joseph,Sonya Walger,Andrea Gabriel,William Mapother,Kevin Durand,Marsha Thomason,Fredric Lehne,William Blanchette,Blake Bashoff,Christian Bowman,Patrick Fischler,Daniel Roebuck,Andrew Divoff","Argentina:13,Australia:M,Brazil:16,Brazil:18::(season 1),Brazil:14::(season 3),Canada:14A,Canada:13+::(Québec),Denmark:15,Finland:K-15,France:Tous publics,Germany:18,Germany:16::(some episodes),Germany:12::(some episodes),India:A,Ireland:15,Italy:T,Japan:PG12::(self-applied),Malaysia:U,Maldives:15+,Mexico:B,Netherlands:12,New Zealand:M,Norway:15,Russia:18+,Singapore:PG,South Africa:13,South Korea:18,Spain:16::(Netflix),Sweden:11,United Kingdom:15,United States:TV-14",6,tv series
1937,Prison Break,2005,16+,8.3,60%,0,1,0,0,1,NA,"Action,Crime,Drama,Mystery,Thriller","United Kingdom,United States","English,Arabic,Spanish",44,NA,"An innocent man is framed for the homicide of the Vice President's brother and scheduled to be executed at a super-max penitentiary, thus it's up to his younger brother to save him with his genius scheme: install himself in the same prison by holding up a bank and, as the final month ticks away, launch the escape plan step-by-step to break the both of them out, with his full-body tattoo acting as his guide; a tattoo which hides the layout of the prison facility and necessary clues vital to the escape.",8.3,"Dominic Purcell,Wentworth Miller,Robert Knepper,Amaury Nolasco,Sarah Wayne Callies,Wade Williams,William Fichtner,Paul Adelstein,Rockmond Dunbar,Jodi Lyn O'Keefe,Leon Russom,Marshall Allman,Robin Tunney,Stacy Keach,Michael Rapaport,Peter Stormare,Phillip Edward Van Lear,Muse Watson,Barbara Eve Harris,Frank Grillo,Jason Davis,Christian Stolte,Patricia Wettig,Reggie Lee,Lane Garrison,Danay Garcia,Matt DeCaro,Mac Brandt,Chris Vance,Danny McCarthy,Robert Wisdom,Carlo Alban,DuShon Monique Brown,Silas Weir Mitchell,Shannon Lucio,Laurence Mason,John Heard,Mark Morettini,Mark Feuerstein,Inbar Lavi,Augustus Prew,Cress Williams,Stacy Haiduk,Camille Guaty,Joe Nunez,Helena Klevorn,Marina Benedict,James Hiroyuki Liao,Steve Mouzakis,Wilbur Fitzgerald","Argentina:13,Australia:MA15+,Brazil:16,Canada:14A,Canada:13+::(Québec),Denmark:15,Finland:K-15,France:Tous publics,Germany:16,Hungary:16,India:UA,Ireland:18,Italy:VM12,Japan:PG12::(self-applied),Malaysia:18PL,Mexico:B15,Netherlands:12,New Zealand:R16,Norway:12::(Streaming rating),Russia:16+,Singapore:NC16,Singapore:PG13,South Africa:13,South Korea:15,Spain:13,Spain:16::(Netflix),Sweden:15,United Kingdom:15,United States:TV-14",6,tv series
1938,Modern Family,2009,16+,8.4,86%,0,1,0,0,1,NA,"Comedy,Drama,Romance",United States,"English,Spanish,Chinese",22,NA,"Told from the perspective of an unseen documentary filmmaker, the series offers an honest, often-hilarious perspective of family life. Parents Phil and Claire yearn for an honest, open relationship with their three kids, but a daughter who is trying to grow up too fast, another who is too smart for her own good, and a rambunctious young son make it challenging. Claire's dad Jay and his Latina wife Gloria are raising two sons together, but people sometimes believe Jay to be Gloria's father. Jay's gay son Mitchell and his partner Cameron have adopted a little Asian girl, completing one big -- straight, gay, multicultural, traditional -- happy family.",8.4,"Ed O'Neill,Sofía Vergara,Julie Bowen,Ty Burrell,Jesse Tyler Ferguson,Eric Stonestreet,Rico Rodriguez,Nolan Gould,Sarah Hyland,Ariel Winter,Aubrey Anderson-Emmons,Jeremy Maguire,Reid Ewing,Beatrice the Dog,Pierce Wallace,Adam Devine,Fred Willard,Dana Powell,Christian Barillas,Marsha Kramer,Joe Mande,Kevin Daniels,Nathan Lane,Spenser McNeil,Kasey Mahaffy,Chris Geere,Shelley Long,Andrew Daly,Rob Riggle,Matthew Risch,Elizabeth Banks,Nathan Fillion,Chazz Palminteri,Justin Kirk,Benjamin Bratt,Jimmy Tatro,Hillary Anne Matthews,Marcello Julian Reyes,Celia Weston,Laura Ashley Samuels,Colin Hanlon,Rodrigo Rojas,Rahnuma Panthaky,Steve Zahn,Stephanie Beatriz,Jeremy Scott Johnson,Ernie Hudson,Mira Sorvino,Andrea Anders,Jaime Moyer","Argentina:13,Australia:PG,Australia:M::(seasons 7-8),Brazil:12,Brazil:Livre::(some episodes),Brazil:10::(some episodes),Canada:PG,Finland:S,Finland:K-7::(season 1),Finland:K-12::(season 2),France:Tous publics,Germany:12::(season 1),Germany:6::(seasons 2-6),Greece:K-8,India:12+::(self-applied),Ireland:12::(some episodes),Ireland:PG::(some episodes),Ireland:G::(some episodes),Italy:T,Japan:G::(self-applied),Mexico:B-15,Netherlands:AL::(season 1),Netherlands:9::(season 4),Netherlands:6::(season 5),New Zealand:PG::(seasons 1-6),New Zealand:M::(seasons 7 and 8),Norway:12,Portugal:12AP,Russia:16+,Singapore:M18,Singapore:R21,(Netflix: series level),South Africa:13::(seasons 1 and 3),South Africa:PG::(seasons 2 and 5),South Africa:7-9::(seasons 4 and 6),South Korea:15,Spain:13,United Kingdom:12::(most episodes),United Kingdom:PG::(some episodes),United Kingdom:U::(some episodes),United States:TV-PG",11,tv series
1939,Firefly,2002,16+,9.0,85%,0,1,0,0,1,NA,"Adventure,Drama,Sci-Fi",United States,"English,Mandarin",44,NA,"Captain Malcolm 'Mal' Reynolds is a former galactic war veteran who is the captain of the transport ship ""Serenity"". Mal and his crew, ensign Zoe Alleyne Washburne; Zoe's husband, pilot Hoban 'Wash' Washburne; muscular mercenary Jayne Cobb; young mechanic Kaylee Frye; former Alliance medical officer Simon Tam; his disturbed teenage sister River (both on the run from the interplanetary government ""The Alliance""); the beautiful courtesan Inara Serra; and preacher Shepherd Book do any jobs, legal or illegal, they can find as the Serenity crew travels across the outskirts of outer space.",9.0,"Nathan Fillion,Gina Torres,Alan Tudyk,Morena Baccarin,Adam Baldwin,Jewel Staite,Sean Maher,Summer Glau,Ron Glass,Christina Hendricks,Mark Sheppard,Michael Fairman,Jeff Ricketts,Dennis Cockrum,Richard Brooks,Steven Flynn,Isabella Hofmann,Gregory Itzin,Carlos Jacott,Blake Robbins,Doug Savant,Tom Towles,Melinda Clarke,Jonathan M. Woodward,Edward Atterton,Daniel Bess,Andrew Bryniarski,William Converse-Roberts,Katherine Kendall,Benito Martinez,Branden Morgan,Ilia Volok,Richard Burgi,Kimberly McCullough,Franc Ross,Larry Drake,Kevin Gage,Lyle Kanouse,Rolando Molina,Erik Passoja,Jared Poe,John Thaddeus,Andy Umberger,Dwier Brown,Fredric Lehne,Al Pugliese,Carl Bresk,John Dunn,Bob Fimiani,Dax Griffin","Australia:M,Canada:14A::(Manitoba),Canada:G::(Quebec),France:Tous publics::(DVD rating),Germany:12::(some episodes),Germany:16::(some episodes),Italy:T,Japan:G,Mexico:S/C::(DVD rating),Netherlands:12,Netherlands:6::(episode 1),New Zealand:M,Russia:12+,Singapore:M18,United Kingdom:12::(12 episodes),United Kingdom:PG::(2 episodes),United States:TV-14",1,tv series
1940,Seinfeld,1989,7+,8.8,88%,0,1,0,0,1,NA,Comedy,United States,English,22,NA,"Jerry Seinfeld stars in this television comedy series as himself, a comedian. The premise of this sitcom is Jerry and his friends going through everyday life, discussing various quirky situations, to which we can all relate (especially if we live in New York City). The eccentric personalities of the offbeat characters who make up Jerry's social circle contribute to the fun.",8.8,"Jerry Seinfeld,Jason Alexander,Michael Richards,Julia Louis-Dreyfus,Ruth Cohen,Wayne Knight,Norman Brenner,Heidi Swedberg,Estelle Harris,Jerry Stiller,Liz Sheridan,John O'Hurley,Barney Martin,Len Lesser,Deck McKenzie,Richard Herd,Peggy Lane,Richard Fancy,Patrick Warburton,Lauren Bowles,Ian Abercrombie,David Blackwood,Danny Woodburn,Joe Urla,Steve Hytner,Lawrence A. Mandley,Bob Balaban,Bryan Cranston,Peter Crombie,Warren Frost,Phil Morris,Peter Blood,Kevin Page,Grace Zabriskie,David Richardson,Daniel von Bargen,Marty Rackham,Brenda Strong,Lisa Mende,Tom Wright,Sandy Baron,Stephen McHattie,Wayne Wilderson,Lisa Pescia,Annie Korzen,Julie Claire,Victor Raider-Wexler,Reni Santoni,Ping Wu,Jane Leeves","Argentina:Atp,Australia:PG,Australia:G::(some episodes),Australia:M::(some episodes),Brazil:Livre,Canada:PG::(Manitoba/Nova Scotia),Canada:G::(Quebec),Denmark:A,Finland:K-18::(DVD),Finland:K-3,France:Tous publics::(DVD rating),Germany:12,India:13,Ireland:12,Ireland:PG::(some episodes),Ireland:15::(some episodes),Italy:T::(DVD rating),Japan:G,Mexico:B::(DVD rating),Netherlands:6,New Zealand:PG::(some episodes),New Zealand:M::(some episodes),Norway:A,Philippines:PG-13,Russia:6+,Singapore:PG,South Africa:13::(seasons 5 and 6),South Africa:PG::(some episodes),Spain:13::(DVD rating),United Kingdom:PG,United Kingdom:12::(some episodes),United Kingdom:U::(some episodes),United Kingdom:15::(some episodes),United States:TV-PG,United States:TV-14::(some episodes)",9,tv series
1941,It's Always Sunny in Philadelphia,2005,18+,8.8,96%,0,1,0,0,1,NA,Comedy,United States,English,22,NA,"The gang, 5 raging alcoholic, narcissists run a failing dive bar in south philly. The gang make up some scheme for sex, money, fame or for any other terrible reason you could think of. It always goes south however, as the gang (sometimes literally) have their plans blow up in their face.",8.8,"Charlie Day,Glenn Howerton,Rob McElhenney,Kaitlin Olson,Danny DeVito,Mary Elizabeth Ellis,David Hornsby,Artemis Pebdani,Lynne Marie Stewart,Sandy Martin,David Zdunich,Lance Barber,Andrew Friedman,Gregory Scott Cummins,Jimmi Simpson,Nate Mooney,Michael Naughton,Catherine Reitman,Travis Schuldt,Brian Unger,T.J. Hoban,Thesy Surface,Chad L. Coleman,John Ponzio,Bob Wiltfong,Brittany Daniel,Mario Di Donato,Anne Archer,Dave Foley,Shelly Desai,Jessica Collins,Mary Lynn Rajskub,David Gueriera,Nick Wechsler,Cormac Bluestone,Wil Garret,Lucy DeVito,Tom Bower,Stephen Collins,Jason Sudeikis,Aisha Hinds,Judy Greer,Dennis Hogan,Kyle Davis,Roddy Piper,Sasha Roiz,Peter Mackenzie,Zachary Knighton,Ray Auxias,Dennis Hart","Australia:M,Australia:MA15+::(seasons 4 & 6),Australia:PG::(some episodes),Brazil:16,Canada:14A::(Manitoba/Nova Scotia),France:10,Germany:16,Hungary:16,India:15+::(self-applied),Ireland:15,Italy:VM14,Japan:R18+::(self-applied),Netherlands:6,Netherlands:12::(Season 7 & 8),New Zealand:R16::(season 4 and 6),New Zealand:M::(seasons 1-3 and 5),Norway:12,Russia:18+,Singapore:PG13,Singapore:NC-16::(season 5),Singapore:M18::(seasons 1-4),Spain:12,United Kingdom:15,United States:TV-MA",18,tv series
